url,price
https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/464752/item/goods_09_464752.jpg?width=300,$29.90
https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/466339/item/goods_08_466339.jpg?width=300,$29.90
https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/464953/item/goods_01_464953.jpg?width=300,$29.90
https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/462252/item/goods_01_462252.jpg?width=300,$29.90
https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/459760/item/goods_69_459760.jpg?width=300,$29.90
https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/467207/item/goods_63_467207.jpg?width=300,$29.90
https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/451498/item/goods_09_451498.jpg?width=300,$29.90
https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/453687/item/goods_09_453687.jpg?width=300,$29.90
https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/466905/item/goods_09_466905.jpg?width=300,$29.90
